source,target,weight
43,65901,1
43,41799,1
43,351,1
43,94395,1
43,48825,1
43,27241,1
43,17140,1
43,38488,5
43,40218,2
43,85168,1
43,5331,1
43,84600,1
43,23409,1
43,101935,1
43,33166,1
43,94542,1
43,29680,1
43,6264,1
43,8391,1
43,76545,1
43,32294,1
43,82271,1
43,31744,1
43,101887,1
43,62566,1
43,568,1
43,40487,1
43,57641,1
43,12577,2
43,86494,1
43,15773,1
43,80111,1
43,15289,1
43,76676,1
43,765,1
43,31637,1
43,80720,1
43,14315,1
43,8740,1
43,9041,1
43,47597,1
43,2785,1
43,42074,1
43,8689,2
43,3129,1
43,85067,2
43,77486,1
43,8700,1
43,68084,1
43,78835,1
43,73110,1
43,69315,1
43,13166,3
43,83879,1
43,20873,1
43,63374,1
43,21592,2
43,41197,1
43,100061,1
43,79138,1
43,84179,1
43,2533,1
43,61192,1
43,80622,1
43,79634,1
43,83572,2
43,13970,1
43,33321,1
43,891,1
43,4162,1
43,45207,1
43,94587,1
43,81354,1
43,98083,1
43,77210,1
43,28455,1
43,80475,1
43,69482,1
43,73557,1
43,54399,1
43,40525,1
43,84667,1
43,40508,1
43,41062,1
43,12572,1
43,12520,1
43,78207,1
43,94174,1
43,34672,1
43,66000,1
43,28217,1
43,80393,1
43,40799,1
43,3377,1
43,40959,1
43,81225,1
43,84145,1
43,77435,1
43,51186,1
43,5749,1
43,12523,1
43,90124,1
43,4336,1
43,81934,1
43,32496,1
43,34927,1
43,40795,1
43,80368,1
43,14980,1
43,27225,1
43,29521,1
43,29541,1
43,77414,1
43,41222,1
43,74966,1
43,52740,1
43,34971,1
43,8752,1
43,98462,1
43,86411,1
43,13531,1
43,98330,1
43,80046,1
43,328,1
43,79565,1
43,81903,1
43,33035,1
43,6674,1
43,27524,1
43,40810,1
43,77807,1
43,9391,1
43,78293,1
43,59001,1
43,33904,1
43,41207,1
43,93900,1
43,82334,1
43,34057,1
43,82432,1
43,80001,1
43,94065,1
43,30244,1
43,48791,1
43,32735,1
43,28679,1
43,20520,1
43,18680,1
43,78961,3
43,40614,1
43,837,1
43,41754,1
43,100062,1
43,91325,1
43,27094,1
43,91712,1
43,95327,1
43,97536,1
43,60890,1
43,12524,1
43,14412,1
43,307,1
43,72291,1
43,93827,1
43,27652,1
43,95644,1
43,79803,1
43,2577,1
43,39223,2
43,27406,2
43,26808,1
43,80094,1
43,76673,1
43,27132,1
43,78933,1
43,12580,1
43,6850,1
43,993,1
43,6697,4
43,42618,1
43,7985,1
43,4359,2
43,14466,1
43,640,1
43,94336,1
43,76587,1
43,28774,1
43,79510,1
43,99203,1
43,53018,1
43,12907,1
43,16431,1
43,36585,1
43,48279,1
43,93377,1
43,33774,1
43,93959,1
43,38047,1
43,10698,1
43,58799,2
43,3123,2
43,83624,1
43,79417,1
43,48690,1
43,27078,1
43,40689,1
43,16951,1
43,29314,1
43,713,3
43,65609,1
43,58240,1
43,22617,4
43,7036,1
43,31597,2
43,28251,1
43,78320,1
43,15832,1
43,83692,1
43,93796,1
43,31730,1
43,27043,2
43,19072,1
43,27216,1
43,80611,1
43,67679,1
43,84674,1
43,80751,1
43,76758,1
43,79733,1
43,35849,1
43,90720,1
43,31294,1
43,28222,1
43,82726,1
43,40541,1
43,14054,1
43,76322,1
43,14440,1
43,15318,1
43,76113,1
43,9527,1
43,9522,1
43,78709,1
43,38808,1
43,54113,1
43,62394,1
43,44905,1
43,74504,1
43,83287,1
43,818,1
43,80141,1
43,27055,1
43,40529,1
43,5119,1
43,32129,3
43,94544,1
43,40942,1
43,12937,1
43,60384,1
43,8761,1
43,61070,1
43,29391,1
43,67484,1
43,79983,1
43,11228,1
43,76291,1
43,57559,1
43,5966,2
43,33058,1
43,81385,1
43,16753,6
43,4965,3
43,130,1
43,4389,1
43,44782,1
43,34617,1
43,11759,1
43,54520,2
43,78199,1
43,12679,1
43,5431,1
43,78972,2
43,33397,1
43,77334,1
43,97036,1
43,80184,1
43,43292,1
43,9048,1
43,45079,1
43,8767,1
43,55168,1
43,76129,1
43,36333,1
43,77136,1
43,27415,1
43,28831,1
43,85280,1
43,100229,1
43,53199,1
43,31822,1
43,6249,1
43,10454,1
43,76402,1
43,79810,1
43,7989,1
43,80255,1
43,93854,1
43,46557,1
43,78378,1
43,1948,2
43,14603,1
43,28968,1
43,21489,6
43,4072,1
43,40740,1
43,81333,1
43,80021,1
43,93819,1
43,76473,1
43,4902,1
43,13311,2
43,82843,1
43,11864,1
43,13497,1
43,42665,1
43,8630,1
43,79900,1
43,77872,1
43,706,1
43,23738,1
43,96398,1
43,42089,1
43,88580,2
43,40659,1
43,12776,1
43,12599,1
43,53767,1
43,77666,1
43,27638,1
43,83237,1
43,77763,1
43,79071,1
43,98190,1
43,21618,1
43,78023,1
43,80476,1
43,80356,2
43,62507,1
43,34503,1
43,15167,1
43,46492,1
43,84325,1
43,37365,1
43,77352,1
43,46460,1
43,42217,1
43,53248,1
43,51764,1
43,32912,1
43,5829,2
43,76502,1
43,21382,1
43,20849,1
43,87361,1
43,34016,3
43,40763,1
43,51809,1
43,6573,1
43,91028,1
43,10426,1
43,16762,1
43,78112,2
43,80060,1
43,78119,1
43,39582,1
43,298,1
43,67346,1
43,58418,2
43,63606,1
43,68538,1
43,48171,2
43,47170,2
43,73351,1
43,67705,1
43,83541,2
43,467,1
43,81053,1
43,31664,1
43,12719,1
43,28695,1
43,78334,1
43,31269,1
43,34042,1
43,8274,1
43,41795,1
43,27315,1
43,77574,1
43,73199,2
43,8691,1
43,41059,2
43,79771,1
43,16340,1
43,12603,1
43,3849,1
43,1754,1
43,41295,1
43,26997,1
43,79798,1
43,81768,1
43,41615,1
43,7651,1
43,78529,1
43,76110,1
43,461,1
43,84423,3
43,5517,2
43,12876,1
43,27502,1
43,37719,1
43,80315,2
43,80634,1
43,26245,1
43,41626,1
43,72920,1
43,11939,1
43,19318,1
43,82707,1
43,21762,1
43,54224,1
43,94153,1
43,89929,1
43,82100,1
43,69427,1
43,9361,1
43,608,1
43,94508,1
43,44528,1
43,93855,1
43,95208,1
43,93175,1
43,77398,1
43,77680,1
43,42347,1
43,82527,1
43,18276,1
43,77976,1
43,49162,1
43,52527,5
43,770,2
43,92106,1
43,8712,1
43,50330,1
43,53952,1
43,63106,1
43,2220,1
43,40540,1
43,95360,1
43,12529,1
43,79990,1
43,4528,1
43,390,1
43,6509,1
43,96276,1
43,41032,1
43,79854,1
43,6328,1
43,40618,1
43,78530,1
43,76364,1
43,6193,3
43,83479,1
43,81927,1
43,12505,1
43,77088,1
43,78103,1
43,14170,7
43,77546,1
43,82015,1
43,5077,1
43,16756,1
43,86064,1
43,41989,1
43,8778,1
43,82854,1
43,3096,1
43,76517,1
43,32115,1
43,73805,1
43,42063,1
43,78346,2
43,93388,1
43,12536,1
43,101385,1
43,95416,1
43,78066,1
43,65514,1
43,94386,1
43,94765,1
43,27129,1
43,8870,1
43,12703,1
43,81863,1
43,81621,1
43,40766,1
43,27276,1
43,33969,1
43,1758,1
43,54872,1
43,49220,1
43,43071,1
43,90983,1
43,6673,1
43,28055,1
43,10920,1
43,60028,1
43,13776,1
43,84445,1
43,81263,1
43,44663,1
43,2176,1
43,41230,1
43,79053,2
43,92189,1
43,85132,1
43,13545,3
43,1752,3
43,12509,1
43,38740,1
43,10333,1
43,9799,1
43,39519,1
43,58325,1
43,92173,1
43,30424,1
43,80592,1
43,41411,1
43,58414,1
43,273,1
43,31225,1
43,12553,1
43,82959,1
43,26639,1
43,44477,1
43,29057,1
43,27008,1
43,40861,1
43,80142,1
43,29922,1
43,33129,1
43,10246,1
43,46194,1
43,78796,1
43,69836,1
43,12700,1
43,79214,1
43,28978,1
43,29495,1
43,96367,1
43,97772,1
43,76289,1
43,40901,1
43,26971,1
43,12585,1
43,84868,1
43,5650,2
43,40419,1
43,611,1
43,60907,1
43,53756,1
43,72490,1
43,76626,1
43,12548,1
43,11027,1
43,84034,1
43,17814,1
43,7829,1
43,73953,1
43,40727,1
43,40995,1
43,30865,1
43,96851,1
43,38158,1
43,12590,2
43,321,1
43,15798,1
43,12506,1
43,44417,1
43,69380,1
43,85937,2
43,19845,2
43,19226,1
43,14823,1
43,10006,1
43,28581,1
43,76067,1
43,89316,1
43,80341,1
43,11268,1
43,90655,2
43,92664,1
43,7797,1
43,26990,1
43,45942,1
43,90853,2
43,80169,1
43,36353,1
43,40586,1
43,7401,1
43,78694,1
43,5718,2
43,12647,2
43,5243,1
43,82608,2
43,32322,1
43,8525,1
43,49063,1
43,93431,1
43,92517,1
43,25741,1
43,57382,1
43,27195,1
43,16074,1
43,88507,1
43,80233,1
43,26985,1
43,78788,2
43,12513,2
43,9278,1
43,80120,1
43,97548,1
43,34629,1
43,91936,1
43,35988,1
43,13140,1
43,209,1
43,5080,1
43,42232,3
43,79944,1
43,30761,1
43,12611,1
43,15250,1
43,40681,1
43,17652,1
43,80626,1
43,78204,2
43,76111,1
43,87437,1
43,94384,1
43,77893,1
43,19858,1
43,75383,1
43,32620,1
43,638,1
43,78698,1
43,27088,1
43,12710,1
43,3241,1
43,83897,1
43,53430,1
43,49429,1
43,28487,1
43,33794,1
43,3967,1
43,423,2
43,81136,2
43,37307,1
43,9584,1
43,94272,1
43,8688,1
43,98335,2
43,27021,1
43,19161,1
43,10821,1
43,42633,1
43,56428,1
43,93793,1
43,12516,1
43,40539,2
43,19329,1
43,30500,1
43,73163,1
43,86881,1
43,6009,1
43,29435,1
43,89684,1
43,15291,1
43,1219,1
43,43569,1
43,79786,1
43,28325,1
43,12728,1
43,81616,1
43,84013,1
43,12717,1
43,41577,1
43,3097,1
43,41186,1
43,95970,1
43,3873,4
43,75352,1
43,43249,1
43,92698,1
43,76353,4
43,44104,1
43,6552,1
43,78086,1
43,1195,2
43,445,1
43,46710,1
43,57246,1
43,17323,1
43,79393,1
43,40898,1
43,20818,1
43,27017,1
43,33251,1
43,32209,1
43,67653,1
43,21093,1
43,12609,1
43,59159,1
43,41148,1
43,2313,1
43,4461,1
43,4492,1
43,13951,2
43,40576,1
43,76427,1
43,40469,1
43,67542,1
43,81251,1
43,79857,1
43,79965,1
43,88046,1
43,14321,1
43,76560,1
43,84147,1
43,17423,1
43,4076,1
43,41085,1
43,76620,1
43,44178,1
43,27682,1
43,2303,1
43,90438,1
43,40668,1
43,93880,1
43,76586,1
43,16948,1
43,13924,1
43,54936,1
43,48581,1
43,80154,1
43,78203,1
43,15089,1
43,30226,1
43,77299,1
43,93776,1
43,44934,1
43,93945,1
43,81822,1
43,83779,1
43,12632,1
43,4557,1
43,94800,1
43,78259,1
43,30470,1
43,7011,1
43,70940,1
43,80116,1
43,94217,1
43,17642,1
43,16742,1
43,79981,1
43,63471,1
43,82653,1
43,13659,1
43,79310,1
43,8438,1
43,85049,1
43,101585,1
43,64980,1
43,46566,1
43,84675,1
43,76759,1
43,6910,1
43,12606,1
43,8842,1
43,54465,1
43,81293,2
43,46678,1
43,27669,2
43,72173,1
43,72269,1
43,81778,1
43,87727,1
43,41403,1
43,11351,2
43,47321,1
43,17300,1
43,40495,1
43,73562,1
43,82778,1
43,79485,2
43,28498,1
43,13475,1
43,101931,1
43,83970,1
43,1200,1
43,8205,2
43,32414,1
43,28648,1
43,27718,1
43,61772,1
43,77495,2
43,4609,1
43,576,1
43,16640,2
43,20033,1
43,14064,1
43,819,2
43,27433,1
43,39823,2
43,10849,1
43,19007,1
43,51997,2
43,45502,1
43,33829,1
43,82388,1
43,17380,1
43,791,1
43,15491,1
43,29279,1
43,17209,1
43,79500,1
43,35862,1
43,91705,1
43,28549,1
43,82731,2
43,9472,1
43,41522,1
43,93778,1
43,93946,1
43,1778,1
43,17661,1
43,40747,1
43,84126,1
43,88304,1
43,9471,1
43,12641,1
43,81234,1
43,94944,1
43,170,1
43,99466,1
43,31215,1
43,76452,1
43,74296,2
43,40814,1
43,6772,5
43,56863,1
43,27112,1
43,4129,1
43,5044,1
43,15294,1
43,24821,1
43,10504,1
43,62723,1
43,2304,1
43,99830,1
43,35477,1
43,8435,1
43,22774,1
43,72360,1
43,49187,1
43,15656,1
43,82702,1
43,33180,1
43,43199,1
43,44690,2
43,15929,2
43,47527,1
43,95543,1
43,77685,1
43,57891,1
43,79927,2
43,37793,1
43,102032,1
43,79113,1
43,733,1
43,54695,1
43,47507,1
43,41250,2
43,12777,1
43,10288,1
43,84312,1
43,3779,1
43,12654,2
43,31872,1
43,60550,1
43,91891,1
43,44341,1
43,6821,4
43,78366,1
43,87053,1
43,101226,1
43,59610,2
43,74473,1
43,38170,1
43,80548,1
43,53336,1
43,79215,1
43,29393,1
43,90255,1
43,73475,1
43,53605,1
43,37245,1
43,35631,1
43,81608,1
43,6610,1
43,9460,1
43,92744,1
43,76651,1
43,61816,1
43,26026,1
43,82250,1
43,80063,1
43,77967,1
43,87524,1
43,6672,1
43,34859,1
43,26983,1
43,18312,1
43,8505,1
43,80694,2
43,27649,1
43,66916,1
43,41354,1
43,63030,1
43,12839,1
43,76979,1
43,76336,1
43,5116,1
43,47221,1
43,3077,1
43,57236,1
43,41908,1
43,50588,2
43,60216,1
43,45494,3
43,65753,1
43,12600,1
43,81228,1
43,28551,2
43,12833,2
43,27725,1
43,29659,1
43,94089,1
43,80202,2
43,12541,3
43,77770,1
43,76762,2
43,70296,1
43,6330,1
43,30076,1
43,102395,1
43,8777,1
43,46165,1
43,12126,1
43,6786,1
43,77128,1
43,34780,2
43,93810,1
43,84063,1
43,99912,1
43,13012,1
43,4869,1
43,81174,1
43,4846,1
43,40824,1
43,8948,1
43,64256,2
43,20590,1
43,82249,1
43,70328,1
43,41962,5
43,83012,1
43,28180,1
43,49384,2
43,69983,1
43,79399,2
43,25052,1
43,47851,1
43,27022,1
43,19473,1
43,49151,1
43,76228,1
43,82548,1
43,79594,1
43,27485,1
43,41586,1
43,8013,1
43,57266,1
43,62575,1
43,27031,1
43,2712,3
43,94103,3
43,96591,1
43,93169,1
43,46197,1
43,44205,1
43,78936,1
43,32586,1
43,77836,1
43,12517,1
43,77267,1
43,10936,1
43,32198,1
43,64260,1
43,40604,1
43,76233,1
43,84217,1
43,37979,1
43,14572,1
43,37844,1
43,353,1
43,76303,2
43,76101,2
43,41013,1
43,40936,1
43,31461,1
43,13174,1
43,13908,3
43,32543,1
43,17789,1
43,79751,1
43,26995,1
43,61619,1
43,7544,1
43,70821,1
43,81240,1
43,46534,1
43,27944,1
43,79313,1
43,101903,1
43,102013,1
43,60543,1
43,71240,1
43,9513,1
43,101801,1
43,78253,1
43,8950,2
43,88274,1
43,74578,2
43,3017,1
43,28209,1
43,56170,1
43,94288,1
43,44912,1
43,49354,1
43,10898,1
43,67792,1
43,99174,1
43,79814,1
43,46396,1
43,44744,1
43,25118,1
43,91468,1
43,96825,1
43,58308,1
43,76160,1
43,64367,1
43,89920,1
43,85465,1
43,40546,1
43,80236,1
43,81292,1
43,45626,1
43,43263,2
43,27016,1
43,67688,1
43,1323,1
43,44098,1
43,12528,1
43,12825,1
43,4655,2
43,9053,1
43,30631,1
43,40644,1
43,5051,1
43,57478,1
43,4208,1
43,773,1
43,5793,1
43,40657,1
43,58119,1
43,84792,2
43,78928,1
43,41,1
43,81870,1
43,42134,1
43,66901,2
43,94091,1
43,41911,1
43,100313,1
43,62337,1
43,10779,1
43,44235,1
43,24005,1
43,82729,2
43,80980,1
43,73652,1
43,14838,2
43,27543,1
43,43120,1
43,97540,1
43,25938,1
43,223,1
43,52986,1
43,74123,2
43,99765,1
43,12556,1
43,87667,1
43,29020,1
43,86513,1
43,6323,2
43,76671,1
43,14743,1
43,78426,1
43,28305,1
43,1472,1
43,79832,1
43,29336,1
43,19627,1
43,6913,1
43,12534,1
43,3987,1
43,91811,1
43,79825,1
43,36052,1
43,7947,1
43,40500,1
43,93876,1
43,9731,1
43,47252,1
43,18870,1
43,12547,1
43,17991,1
43,30493,1
43,28057,1
43,80702,1
43,28696,1
43,28278,1
43,75717,1
43,76076,1
43,77218,1
43,45667,1
43,93907,3
43,76590,1
43,41462,1
43,88887,1
43,79165,1
43,25663,1
43,13747,1
43,9551,2
43,41366,1
43,5322,1
43,76308,1
43,41115,1
43,27057,1
43,41745,1
43,76084,1
43,10967,1
43,66888,1
43,31542,1
43,79123,1
43,59385,1
43,4056,1
43,30198,1
43,63356,1
43,29219,1
43,42172,1
43,39403,1
43,80630,1
43,76333,1
43,39539,1
43,79960,1
43,102014,1
43,94279,1
43,77029,1
43,10568,1
43,90735,1
43,76389,1
43,40440,1
43,78563,1
43,17228,6
43,13203,1
43,64734,1
43,26973,1
43,3112,1
43,78370,1
43,82295,1
43,51279,1
43,93931,1
43,8810,1
43,78030,1
43,14762,1
43,35877,1
43,80920,1
43,12651,1
43,84906,1
43,29043,2
43,39653,1
43,29561,2
43,8944,1
43,27100,3
43,45077,2
43,40930,1
43,38072,1
43,45132,1
43,40690,1
43,82954,1
43,78098,1
43,26993,1
43,7864,1
43,85627,1
43,12592,2
43,46381,1
43,101184,1
43,1154,3
43,13197,1
43,92650,1
43,27067,1
43,4080,1
43,1256,1
43,79943,1
43,81179,1
43,31654,1
43,12576,1
43,76512,1
43,21021,1
43,43002,2
43,5623,1
43,79775,1
43,80969,1
43,49771,1
43,100512,1
43,79547,1
43,79942,1
43,28264,1
43,7483,1
43,3373,1
43,57505,2
43,79914,1
43,181,1
43,43065,1
43,21766,1
43,14095,1
43,13374,5
43,90778,1
43,19040,1
43,77375,1
43,1147,1
43,26986,1
43,80528,1
43,7356,1
43,44490,1
43,28300,1
43,74665,1
43,85535,1
43,39300,1
43,23951,1
43,69286,1
43,60104,2
43,12610,1
43,80447,1
43,27075,1
43,84345,1
43,17133,3
43,90241,1
43,93901,1
43,42323,1
43,78573,1
43,19537,1
43,59592,1
43,86017,1
43,11689,2
43,27240,1
43,46015,1
43,76616,1
43,28274,1
43,82004,1
43,12188,1
43,12696,1
43,2876,1
43,81342,1
43,99640,1
43,35167,1
43,27900,1
43,28994,1
43,8080,1
43,6206,1
43,77643,1
43,73661,1
43,77835,1
43,4237,1
43,27683,1
43,26261,1
43,16088,2
43,89959,1
43,76055,1
43,37767,2
43,28724,1
43,23404,1
43,80695,1
43,7612,2
43,26975,1
43,80791,1
43,80487,1
43,19163,1
43,87262,1
43,98303,1
43,79081,1
43,98728,1
43,27044,1
43,79140,2
43,45193,1
43,3183,1
43,2944,1
43,6437,1
43,48780,1
43,813,1
43,79357,1
43,87847,1
43,70484,1
43,32553,1
43,6501,1
43,12299,2
43,76608,1
43,78495,1
43,34239,1
43,27292,1
43,80297,1
43,78132,1
43,54503,1
43,41636,1
43,11078,1
43,8698,1
43,11294,1
43,40494,1
43,45601,1
43,12933,1
43,76215,1
43,40524,2
43,68961,1
43,85161,1
43,12571,1
43,15895,2
43,74091,1
43,65120,1
43,8863,1
43,77628,2
43,76356,1
43,94018,1
43,7031,1
43,40496,7
43,560,1
43,47364,1
43,44533,1
43,21145,1
43,76158,1
43,101806,1
43,76585,1
43,37462,1
43,7256,1
43,79460,1
43,40135,1
43,85193,1
43,12818,1
43,878,2
43,79834,1
43,11745,1
43,15501,2
43,65136,1
43,77428,1
43,43949,1
43,83239,1
43,644,1
43,75937,2
43,14263,1
43,1658,1
43,92963,1
43,38184,1
43,102341,1
43,80353,1
47230,80204,1
47230,50457,1
47230,50880,4
47230,55585,1
47230,59490,2
47230,27015,2
47230,45100,1
47230,55556,2
47230,30414,1
47230,38328,1
47230,52562,1
47230,48701,1
47230,20381,1
47230,58051,1
47230,17701,1
47230,52801,1
47230,16118,1
47230,47335,1
47230,35385,1
47230,56399,1
47230,5445,1
47230,41877,1
47230,50413,1
145,44242,1
145,91195,1
145,23816,1
145,16690,1
145,8009,1
145,21011,1
145,20159,1
145,36025,1
145,21548,1
145,27134,1
145,13402,1
145,50134,1
145,287,1
145,4325,1
145,9281,1
145,24803,1
145,92384,1
145,22890,1
145,14478,1
145,3219,2
145,24216,1
145,20372,1
145,41006,1
145,27307,1
145,26124,1
145,20718,1
145,20004,1
145,8476,1
145,98994,1
145,42889,1
145,78289,1
145,20379,1
145,4874,4
145,62849,1
145,15563,1
145,2638,1
145,3623,2
145,18521,1
145,144,1
145,64780,1
145,42496,1
145,7433,2
145,22720,1
145,57686,1
145,3873,1
145,19526,1
145,17914,1
145,3902,3
145,9355,1
145,19081,1
145,30643,1
145,241,1
145,14238,1
145,14190,2
145,6396,1
145,41450,1
145,97860,1
145,97406,1
145,34942,1
145,18072,1
145,46196,1
145,2194,4
145,1030,1
145,20984,1
145,54461,1
145,20692,1
145,22047,1
145,211,1
145,76941,1
145,43990,1
145,34638,1
145,20183,1
145,53463,1
145,6385,1
145,8010,2
145,5061,1
145,46711,4
145,48843,1
145,4386,1
145,1237,1
44242,41242,1
44242,847,1
44242,4557,1
44242,58662,1
44242,28104,1
44242,5641,1
44242,76597,1
18589,18434,1
18589,18702,1
18589,18590,1
18589,6715,1
18589,164,1
18434,21579,1
18434,21482,1
18434,19749,1
18434,19432,1
18434,22351,1
18434,9631,1
18434,17434,1
18434,10684,1
18434,21516,1
20768,10886,1
20768,2381,1
20768,10865,1
20768,16761,1
20768,10464,1
20768,1207,1
20768,16835,1
20768,18006,1
20768,18179,1
20768,16812,1
10886,52738,1
10886,9518,1
10886,20137,1
10886,10089,1
10886,10607,2
10886,19395,1
10886,2171,1
10886,7236,1
10886,164,1
10886,1645,1
10886,2201,3
10886,12281,1
10886,18269,1
10886,16172,1
10886,9352,1
10886,21332,1
10886,8311,4
10886,283,1
10886,20472,1
10886,9831,1
10886,18128,1
10886,21690,1
10886,2381,1
10886,8822,2
10886,20445,1
10886,20838,1
10886,20933,1
10886,10782,1
10886,24425,1
10886,20974,1
10886,20412,1
10886,1334,1
10886,19061,1
10886,23516,1
10886,20263,1
10886,1207,3
10886,19550,1
10886,728,1
10886,21829,1
10886,7433,1
10886,20920,1
10886,18030,1
10886,1351,1
10886,18000,1
10886,8939,1
10886,9430,1
10886,7482,1
10886,76538,1
10886,23698,1
10886,10684,1
10886,20711,1
10886,688,1
10886,11171,1
10886,733,1
10886,16779,2
10886,2555,1
10886,18727,2
10886,9631,1
10886,19589,1
10886,20663,1
10886,287,2
10886,20753,2
10886,20678,2
10886,7424,1
10886,24312,1
10886,19271,3
10886,20931,1
4601,1030,1
4601,2974,1
4601,5794,1
4601,1536,1
4601,5630,2
4601,34329,1
1030,17997,1
1030,16812,1
1030,16838,1
1030,53201,1
1030,37012,1
1030,16856,1
1030,806,1
1030,733,1
1030,23171,1
1030,16188,1
1030,7625,1
1030,6621,3
1030,3500,1
1030,17062,1
1030,16936,1
1030,15487,1
1030,2652,2
1030,1492,1
1030,1045,1
1030,15929,1
1030,1229,1
1030,17574,1
1030,8334,1
1030,798,7
1030,17045,1
1030,235,1
1030,1014,1
1030,3894,1
1030,18851,1
1030,16531,1
1030,16552,1
1030,17428,1
1030,16742,1
1030,8591,1
1030,7811,1
1030,3827,2
1030,7310,1
1030,16533,1
1030,16832,1
1030,6896,2
1030,18990,1
1030,6601,1
1030,14409,1
1030,3235,1
1030,16884,1
1030,157,2
1030,16101,1
1030,118,1
1030,19156,1
1030,2853,2
1030,16393,1
1030,16544,1
1030,5219,1
1030,15761,1
1030,49453,1
1030,16202,1
1030,8628,1
1030,17149,1
1030,16934,2
1030,3200,1
1030,19306,1
1030,16310,1
1030,19211,1
1030,5583,1
1030,16820,1
1030,7648,1
1030,16942,1
1030,16170,1
1030,17030,1
1030,1147,1
1030,8822,1
1030,623,1
1030,2951,1
1030,16876,1
1030,9580,1
1030,9188,1
1030,16927,1
1030,19258,1
1030,18965,1
1030,1504,1
1030,18244,1
1030,16649,1
1030,16824,1
1030,17198,1
1030,14930,1
1030,12253,1
1030,3927,1
1030,2022,1
2818,21667,2
2818,23272,1
2818,2817,1
2818,6674,1
2818,65463,1
2818,10411,2
2818,29243,1
2818,18937,1
2818,24737,1
2818,24042,1
2818,21600,1
2818,1912,1
2818,164,1
2818,15446,1
2818,19626,1
2818,17972,1
2818,23332,1
2818,40877,1
2818,430,1
2818,2751,1
2818,1102,1
2818,10360,2
2818,20681,1
2818,1645,20
2818,17974,1
2818,57478,1
2818,665,5
2818,37616,1
2818,19027,2
2818,21549,1
2818,733,2
2818,63217,1
2818,3431,1
2818,31244,1
2818,26799,1
2818,20724,1
2818,28850,1
2818,63061,1
2818,52709,1
2818,751,1
2818,21576,3
2818,45361,2
2818,1512,6
2818,20342,1
2818,18504,3
2818,21671,1
2818,27805,1
2818,12746,1
7116,6354,1
7116,12222,1
7116,20200,1
7116,12072,1
6354,7648,1
6354,32598,1
6354,14979,1
6354,55282,1
6354,13295,1
6354,30405,1
6354,13925,1
6354,33401,1
6354,3873,1
6354,14196,2
6354,101465,1
6354,2909,1
6354,57387,2
6354,38169,1
6354,36263,1
6354,35543,1
6354,4354,1
6354,35563,1
6354,31254,1
6354,33519,1
6354,49764,2
6354,101325,1
6354,11196,2
6354,56669,1
6354,72993,1
6354,35560,1
6354,49687,1
6354,35642,1
6354,43451,1
6354,42133,1
6354,35922,1
6354,12603,1
6354,731,1
6354,31710,1
6354,16381,1
6354,85123,1
6354,29700,1
6354,14448,1
6354,37389,1
6354,33744,1
6354,22741,1
6354,34982,1
6354,36577,1
6354,1412,1
6354,49824,1
6354,35765,1
6354,38481,1
6354,95161,2
6354,16787,1
6354,33433,1
6354,71712,1
6354,37839,1
6354,40226,1
6354,45102,1
6354,10531,1
6354,38933,1
6354,901,1
6354,28967,1
6354,37657,1
6354,10659,1
6354,10201,1
6354,10713,1
6354,36929,1
6354,10549,1
6354,37759,1
6354,68889,1
6354,39122,1
6354,4401,1
6354,7003,2
6354,42429,1
6354,39476,2
6354,1211,1
6354,32851,1
6354,10515,1
6354,34110,1
6354,40581,1
6354,35800,1
6354,738,2
6354,38684,1
6354,32860,1
6354,10532,1
6354,40380,1
6354,43902,1
6354,49379,1
6354,45368,1
6354,730,1
6354,43931,1
6354,35943,1
6354,12727,1
6354,54991,1
6354,22144,1
6354,30769,1
6354,17181,1
6354,23636,1
6354,36448,2
6354,20955,1
6354,41208,1
6354,35592,1
6354,35523,1
6354,40047,1
6354,95449,1
6354,37701,1
6354,12108,2
6354,30951,1
6354,31020,1
6354,6400,1
6354,44845,1
6354,33171,1
6354,37235,1
6354,40370,1
6354,25887,1
6354,40536,1
6354,34874,1
6354,12572,1
6354,37130,1
6354,33476,1
6354,36037,1
6354,1209,1
6354,4434,1
6354,10153,1
6354,38266,1
6354,40446,1
6354,35501,1
6354,35161,1
6354,40400,1
6354,22808,1
6354,37132,1
6354,1208,1
6354,37178,1
6354,35842,1
6354,31756,1
6354,36660,1
6354,38766,1
6354,28168,1
6354,1198,1
6354,11227,1
6354,25943,1
6354,33173,1
6354,38295,1
6354,58193,1
6354,38288,1
6354,33858,1
6354,18820,2
6354,40207,1
6354,43471,1
6354,35531,1
6354,38690,1
6354,30379,1
6354,10526,1
6354,38673,1
6354,4273,1
6354,39309,1
6354,15491,1
6354,29474,1
6354,10533,1
6354,5534,1
6354,43489,1
6354,28353,1
6354,36133,1
6354,59155,1
6354,38476,1
6354,28889,1
6354,26642,1
6354,38958,1
6354,3541,2
6354,40941,1
6354,15553,1
6354,38087,1
6354,10525,1
6354,8869,1
6354,35773,1
6354,10246,1
